Timestamp,Date,Time,Text,User,Tag,Location ,Specific,General location
Wed Dec 26 19:11:13 ,Wed Dec 26,19:11:13,"It will take time, after these morons who deny climate change are removed and prosecuted, to find out what kind of… https://t.co/bBcPXDNNlu",744euclid,,Olympic Peninsula,other,-
Wed Dec 26 19:11:12 ,Wed Dec 26,19:11:12,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,FedUpGOPer,,"Norman, OK",other,-
Wed Dec 26 19:11:01 ,Wed Dec 26,19:11:01,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,GeoTweetWatcher,,"Philadelphia, PA",other,-
Wed Dec 26 19:10:59 ,Wed Dec 26,19:10:59,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,KeegsMpls,,"Minneapolis, MN",other,-
Wed Dec 26 19:10:58 ,Wed Dec 26,19:10:58,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,stevenk11011,,under the stars,other,-
Wed Dec 26 19:10:53 ,Wed Dec 26,19:10:53,"This matters more than Russia. We all agree about that. 

Now, I want to know how Trump-Russia apologists like Gree… https://t.co/RtrtOSWTTT",DoctorCandiru,,MN,other,-
Wed Dec 26 19:10:48 ,Wed Dec 26,19:10:48,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,4everUtopia,,"New York, New York",York,UK
Wed Dec 26 19:10:45 ,Wed Dec 26,19:10:45,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",jackox48,,"Albuquerque, NM",other,-
Wed Dec 26 19:10:45 ,Wed Dec 26,19:10:45,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JBPNW9,,Pacific NW,other,-
Wed Dec 26 19:10:43 ,Wed Dec 26,19:10:43,RT @charlesornstein: It's not just politics. It's real life. https://t.co/NC0Ng0mplv,schwanksta,,"Brooklyn, NY",other,-
Wed Dec 26 19:10:42 ,Wed Dec 26,19:10:42,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,BrianReese_,,"Norfolk, VA",Norfolk,UK
Wed Dec 26 19:10:36 ,Wed Dec 26,19:10:36,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TruthSeeker801,,Way Out There,other,-
Wed Dec 26 19:10:35 ,Wed Dec 26,19:10:35,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,carola1_b,,,n/a,-
Wed Dec 26 19:10:33 ,Wed Dec 26,19:10:33,"RT @Greenpeace: These 5 cities are banning cars to tackle air pollution and make the streets more liveable. 

Which city is next? https://t…",GeorgeMarinelli,,"Nashville, Tennessee",Tennessee,US
Wed Dec 26 19:10:31 ,Wed Dec 26,19:10:31,"This is why I left Dallas 7 years ago.... 

(plus the $650 electricity bill for trying to keep my house cool during… https://t.co/2ZA7XVb6mU",JBPNW9,,Pacific NW,other,-
Wed Dec 26 19:10:30 ,Wed Dec 26,19:10:30,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,renowels,,"Orange County, California",California,US
Wed Dec 26 19:10:21 ,Wed Dec 26,19:10:21,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,jackox48,,"Albuquerque, NM",other,-
Wed Dec 26 19:10:17 ,Wed Dec 26,19:10:17,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,bobsmargs,,,n/a,-
Wed Dec 26 19:10:16 ,Wed Dec 26,19:10:16,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,nowlin_matt,,"Charleston, SC",other,-
Wed Dec 26 19:10:16 ,Wed Dec 26,19:10:16,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,llacigart,,atlanta•ish,other,-
Wed Dec 26 19:10:13 ,Wed Dec 26,19:10:13,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,StewartPrest,,"Vancouver, mostly",other,-
Wed Dec 26 19:10:11 ,Wed Dec 26,19:10:11,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,zdorenbos,,,n/a,-
Wed Dec 26 19:10:08 ,Wed Dec 26,19:10:08,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,chabitz,,,n/a,-
Wed Dec 26 19:10:06 ,Wed Dec 26,19:10:06,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",PekingMike,,"New York, NY",York,UK
Wed Dec 26 19:10:06 ,Wed Dec 26,19:10:06,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JustinMRhoades,,"Raleigh, NC",other,-
Wed Dec 26 19:10:02 ,Wed Dec 26,19:10:02,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ZaxxonGalaxian,,,n/a,-
Wed Dec 26 19:09:57 ,Wed Dec 26,19:09:57,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,josh_zeitlin,,"Washington, D.C.",Washington,US
Wed Dec 26 19:09:56 ,Wed Dec 26,19:09:56,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,says_roger,,,n/a,-
Wed Dec 26 19:09:56 ,Wed Dec 26,19:09:56,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,wolf_kristie,,"New York, NY",York,UK
Wed Dec 26 19:09:55 ,Wed Dec 26,19:09:55,[North East] Wed 26 Dec 2018 at 17:00 hrs air pollution is LOW (2) https://t.co/S3aCza6Jqc,UKAirQuality,,United Kingdom,United Kingdom,UK
Wed Dec 26 19:09:50 ,Wed Dec 26,19:09:50,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,roxaneschmidt,,"Chicago, IL",other,-
Wed Dec 26 19:09:47 ,Wed Dec 26,19:09:47,These pieces all look worth reading to see on-the-ground effects of policy on people's lives.,JonMurray,,"Denver, CO",other,-
Wed Dec 26 19:09:43 ,Wed Dec 26,19:09:43,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,number2TPACfan,,,n/a,-
Wed Dec 26 19:09:43 ,Wed Dec 26,19:09:43,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",mediapolitic,,MN,other,-
Wed Dec 26 19:09:37 ,Wed Dec 26,19:09:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,disaster_lawyer,,Upstate,other,-
Wed Dec 26 19:09:36 ,Wed Dec 26,19:09:36,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,mediapolitic,,MN,other,-
Wed Dec 26 19:09:36 ,Wed Dec 26,19:09:36,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,justbitsy,,,n/a,-
Wed Dec 26 19:09:35 ,Wed Dec 26,19:09:35,Make the Cuyahoga river burn again...,soumya0985,,Phoenix,other,-
Wed Dec 26 19:09:34 ,Wed Dec 26,19:09:34,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Gavster17,,"The Crossings, FL",other,-
Wed Dec 26 19:09:22 ,Wed Dec 26,19:09:22,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,AllisonRhody56,,Red Sox Nation,other,-
Wed Dec 26 19:09:21 ,Wed Dec 26,19:09:21,"RT @CenterForBioDiv: Profits shouldn’t be prioritized over public health, so we sued the Trump admin to protect more than 26 million Americ…",Suomigirl987,,"Subotica, Serbia",other,-
Wed Dec 26 19:09:18 ,Wed Dec 26,19:09:18,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,KatherineS603,,United States,"United States,States",US
Wed Dec 26 19:09:14 ,Wed Dec 26,19:09:14,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,garyrobertscott,,"Los Angeles, CA",other,-
Wed Dec 26 19:09:08 ,Wed Dec 26,19:09:08,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,DennisEllerman,,Earth - Milky Way Galaxy,other,-
Wed Dec 26 19:09:07 ,Wed Dec 26,19:09:07,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",Monstercoyliar,,"Diggers Rest, Victoria",other,-
Wed Dec 26 19:09:04 ,Wed Dec 26,19:09:04,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,thesecondellen,,"Hamilton, Ontario",other,-
Wed Dec 26 19:09:01 ,Wed Dec 26,19:09:01,RT @airTEXT_HAV: MODERATE air pollution forecast for Havering on Thu 27th Dec. Health advice: https://t.co/lrdjkMCiQb,HaveringFabians,,Havering,other,-
Wed Dec 26 19:08:59 ,Wed Dec 26,19:08:59,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,rachael_levy,,NYC,other,-
Wed Dec 26 19:08:57 ,Wed Dec 26,19:08:57,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,FourCM,,Brooklyn and the world. ,other,-
Wed Dec 26 19:08:57 ,Wed Dec 26,19:08:57,RT @charlesornstein: It's not just politics. It's real life. https://t.co/NC0Ng0mplv,iam_spartacus,,"Atlanta, GA",other,-
Wed Dec 26 19:08:54 ,Wed Dec 26,19:08:54,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ManBearPhish,,Denver / Austin,"us,US",US
Wed Dec 26 19:08:53 ,Wed Dec 26,19:08:53,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,SusanDeSanti,,,n/a,-
Wed Dec 26 19:08:51 ,Wed Dec 26,19:08:51,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,caitelea,,"Colorado, USA","US,Colorado",US
Wed Dec 26 19:08:49 ,Wed Dec 26,19:08:49,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,PanthPnk,,Rat Park,other,-
Wed Dec 26 19:08:49 ,Wed Dec 26,19:08:49,Oh dear . . .,JAMES_R_BRUNER,,"Washington, DC",Washington,US
Wed Dec 26 19:08:49 ,Wed Dec 26,19:08:49,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,njrealtornic,,"Warwick, NY",other,-
Wed Dec 26 19:08:48 ,Wed Dec 26,19:08:48,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,eatadog,,,n/a,-
Wed Dec 26 19:08:46 ,Wed Dec 26,19:08:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,arizerg,,"Washington, DC",Washington,US
Wed Dec 26 19:08:38 ,Wed Dec 26,19:08:38,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",bananabanana86,,,n/a,-
Wed Dec 26 19:08:36 ,Wed Dec 26,19:08:36,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,jgcOCANADA,,,n/a,-
Wed Dec 26 19:08:35 ,Wed Dec 26,19:08:35,Thread,Federalist_10,,,n/a,-
Wed Dec 26 19:08:35 ,Wed Dec 26,19:08:35,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,nichcarlson,,New York,York,UK
Wed Dec 26 19:08:34 ,Wed Dec 26,19:08:34,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,avoidchaos,,"Los Angeles, CA",other,-
Wed Dec 26 19:08:32 ,Wed Dec 26,19:08:32,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",Cinianwidger1,,Pacific Northwest ,other,-
Wed Dec 26 19:08:29 ,Wed Dec 26,19:08:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,lcothen,,,n/a,-
Wed Dec 26 19:08:29 ,Wed Dec 26,19:08:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,clarinetwoman2,,,n/a,-
Wed Dec 26 19:08:28 ,Wed Dec 26,19:08:28,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,bananabanana86,,,n/a,-
Wed Dec 26 19:08:21 ,Wed Dec 26,19:08:21,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",MattDSummy,,"Sweet Home, Chicago",other,-
Wed Dec 26 19:08:19 ,Wed Dec 26,19:08:19,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,2LaineyP,,"California, USA","US,California",US
Wed Dec 26 19:08:19 ,Wed Dec 26,19:08:19,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,PingLiLi1,,,n/a,-
Wed Dec 26 19:08:17 ,Wed Dec 26,19:08:17,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",Federalist_10,,,n/a,-
Wed Dec 26 19:08:16 ,Wed Dec 26,19:08:16,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Bencjacobs,,"Washington, DC",Washington,US
Wed Dec 26 19:08:09 ,Wed Dec 26,19:08:09,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,signpostpoetry,,mid-Atlantic,other,-
Wed Dec 26 19:08:08 ,Wed Dec 26,19:08:08,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",SomewhereinATX,,"Austin, TX","us,US",US
Wed Dec 26 19:08:00 ,Wed Dec 26,19:08:00,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",sherrodharris,,"Austin, TX","us,US",US
Wed Dec 26 19:08:00 ,Wed Dec 26,19:08:00,"RT @sumuelahi: Air pollution linked to autism: A study shows, global #AirPollution is rapidly becoming worse and there is no safe level of…",ChicagoSLP,AirPollution,"Hinsdale, IL",other,-
Wed Dec 26 19:07:56 ,Wed Dec 26,19:07:56,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",doris_sher,,,n/a,-
Wed Dec 26 19:07:53 ,Wed Dec 26,19:07:53,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",Uncovernonsense,,"Rome, Latium",other,-
Wed Dec 26 19:07:52 ,Wed Dec 26,19:07:52,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ImmersiveJourno,,Los Angeles,other,-
Wed Dec 26 19:07:49 ,Wed Dec 26,19:07:49,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,tg_perumal,,"San Francisco, CA",other,-
Wed Dec 26 19:07:46 ,Wed Dec 26,19:07:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,doris_sher,,,n/a,-
Wed Dec 26 19:07:44 ,Wed Dec 26,19:07:44,RT @MoHFW_INDIA: Increased air pollution level can have major health consequences. Do check the AQI before planning your outdoor activities…,SRV_Indiaone,,India,India,IN
Wed Dec 26 19:07:41 ,Wed Dec 26,19:07:41,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Lloydcc,,,n/a,-
Wed Dec 26 19:07:40 ,Wed Dec 26,19:07:40,epic thread underway 👇🏽👇🏽.,pcdillard,,"High Desert, USA",US,US
Wed Dec 26 19:07:40 ,Wed Dec 26,19:07:40,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,hmeridian2,,,n/a,-
Wed Dec 26 19:07:21 ,Wed Dec 26,19:07:21,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",says_roger,,,n/a,-
Wed Dec 26 19:07:16 ,Wed Dec 26,19:07:16,RT @RantyHighwayman: And yet @MayorofLondon suspends Congestion and T charges for the holiday period. https://t.co/dpmzFXV1pQ,RossiTheBossi,,"London, E2",London,UK
Wed Dec 26 19:07:10 ,Wed Dec 26,19:07:10,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,HorsleyScott,,,n/a,-
Wed Dec 26 19:07:10 ,Wed Dec 26,19:07:10,"In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce h… https://t.co/0hA4985cVV",EricLiptonNYT,,"Washington, DC",Washington,US
Wed Dec 26 19:07:09 ,Wed Dec 26,19:07:09,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,jacoker2,,Texas,Texas,US
Wed Dec 26 19:07:08 ,Wed Dec 26,19:07:08,"Another BS LIE from trump 

Clean water &amp; Clean Air! 

All it is was  trump thought it would sound great in propaga… https://t.co/gBPkYON6pA",nasonhome,,"Massachusetts, USA","us,US,Massachusetts",US
Wed Dec 26 19:07:00 ,Wed Dec 26,19:07:00,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,LisaR_2017,,"Orange County, CA",other,-
Wed Dec 26 19:06:53 ,Wed Dec 26,19:06:53,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,flimmyleon,,,n/a,-
